Company ID,Company Name,Geography,Geography Code,Sector,CA100 Focus Company,Large/Medium Classification,ISINs,SEDOL,Publication Date,Assessment Date,Region,Carbon Performance Regional Alignment 2025,Carbon Performance Regional Alignment 2027,Carbon Performance Regional Alignment 2028,Carbon Performance Regional Alignment 2035,Carbon Performance Regional Alignment 2050,Regional Benchmark ID,Years with targets,History to Projection cutoff year,CP Unit,Assumptions,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1157,Pinnacle West Capital,United States of America,USA,Electricity Utilities,No,small,US7234841010,2048804,01/09/2025,01/08/2025,North-America,,,Not Aligned,Not Aligned,National Pledges,North-America_Electricity Utilities_01/05/2024,2032;2050,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"To calculate this company’s targeted emissions intensity, TPI has assumed that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2023 World Energy Outlook’s Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.543794245,0.553051612,0.539107737,0.405057427,0.431516677,0.473,0.458,0.417758232,0.43,0.459895624,0.414537598,0.412527665,0.382838733,0.353149802,0.32346087,0.293771939,0.264083007,0.234394075,0.204705144,0.175016212,0.165293089,0.155569966,0.145846843,0.13612372,0.126400598,0.116677475,0.106954352,0.097231229,0.087508106,0.077784983,0.06806186,0.058338737,0.048615614,0.038892492,0.029169369,0.019446246,0.009723123,0.0
1157,Pinnacle West Capital,United States of America,USA,Electricity Utilities,No,small,US7234841010,2048804,01/11/2023,04/07/2023,North-America,Not Aligned,,,National Pledges,National Pledges,North-America_Electricity Utilities_01/04/2022,2032;2050,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"To calculate this company’s targeted emissions intensity, TPI has assumed that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.543794245,0.553051612,0.539107737,0.405057427,0.431516677,0.473,0.458,0.417758232,0.428,0.456782628,0.429012774,0.40124292,0.373473065,0.345703211,0.317933356,0.290163502,0.262393648,0.234623793,0.206853939,0.179084085,0.169134969,0.159185853,0.149236737,0.139287621,0.129338505,0.11938939,0.109440274,0.099491158,0.089542042,0.079592926,0.069643811,0.059694695,0.049745579,0.039796463,0.029847347,0.019898232,0.009949116,0.0
1157,Pinnacle West Capital,United States of America,USA,Electricity Utilities,No,small,US7234841010,2048804,01/09/2022,22/07/2022,North-America,Not Aligned,,,National Pledges,National Pledges,North-America_Electricity Utilities_01/04/2022,2032;2050,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"To calculate this company's targeted emissions intensity, TPI has assumed that the company's electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA's 2020 World Energy Outlook's Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.55,0.54,0.41,0.43,0.47,0.46,0.42,0.43,0.41,0.38,0.36,0.34,0.31,0.29,0.27,0.25,0.22,0.2,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.1,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.0
1157,Pinnacle West Capital,United States of America,USA,Electricity Utilities,No,small,US7234841010,2048804,01/11/2021,05/08/2021,North-America,Not Aligned,,,Not Aligned,National Pledges,North-America_Electricity Utilities_01/04/2022,,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set a target to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI assumes that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS).",0.543794245,0.553051612,0.539107737,0.405057427,0.431516677,0.473,0.458,0.417758232,0.408828749,0.399899266,0.390969783,0.382040301,0.373110818,0.364181335,0.355251852,0.346322369,0.337392886,0.328463403,0.319533921,0.310604438,0.293348636,0.276092833,0.258837031,0.241581229,0.224325427,0.207069625,0.189813823,0.172558021,0.155302219,0.138046417,0.120790615,0.103534813,0.08627901,0.069023208,0.051767406,0.034511604,0.017255802,0.0
1509,Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/09/2025,01/08/2025,North-America,,,Not Aligned,National Pledges,Below 2 Degrees,North-America_Electricity Utilities_01/05/2024,2040,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set additional targets to reduce its emissions intensity, but they could not be included in this assessment because they were inconsistent with TPI’s methodology. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.44,0.44,0.46,0.44,0.41,0.41,0.42,0.38,0.35625,0.3325,0.30875,0.285,0.26125,0.2375,0.21375,0.19,0.16625,0.1425,0.11875,0.095,0.07125,0.0475,0.02375,0.0,,,,,,,,,,
1509,Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/11/2023,04/07/2023,North-America,Not Aligned,,,National Pledges,Below 2 Degrees,North-America_Electricity Utilities_01/04/2022,2040,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set additional targets to reduce its emissions intensity, but they could not be included in this assessment because they were inconsistent with TPI’s methodology. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.44,0.44,0.46,0.44,0.41,0.42,0.396666667,0.373333333,0.35,0.326666667,0.303333333,0.28,0.256666667,0.233333333,0.21,0.186666667,0.163333333,0.14,0.116666667,0.093333333,0.07,0.046666667,0.023333333,0.0,,,,,,,,,,
1509,Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/09/2022,22/07/2022,North-America,Not Aligned,,,National Pledges,Below 2 Degrees,North-America_Electricity Utilities_01/04/2022,2040,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set additional targets to reduce its emissions intensity, but they could not be included in this assessment because they were inconsistent with TPI's methodology. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.44,0.44,0.46,0.44,0.41,0.39,0.37,0.35,0.32,0.3,0.28,0.26,0.24,0.22,0.19,0.17,0.15,0.13,0.11,0.09,0.06,0.04,0.02,0.0,,,,,,,,,,
1509,Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/11/2021,05/08/2021,North-America,Not Aligned,,,Not Aligned,Not Aligned,North-America_Electricity Utilities_01/04/2022,,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),The company discloses an emissions target that is inconsistent with TPI’s methodology for this sector.,,,,,0.44,0.44,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/10/2025,23/06/2025,OECD,,,Not Aligned,Not Aligned,National Pledges,OECD_Electricity Utilities_01/05/2024,2035;2050,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set targets to reduce its absolute emissions. To calculate the company’s targeted absolute emissions reduction on an intensity basis, TPI assumes that the company’s electricity generation grows according to the regional electricity generation growth rate projected in the IEA’s 2023 World Energy Outlook’s Stated Policies Scenario (STEPS). TPI has not made any further assumptions in order to project this company’s Carbon Performance.",,,,,,0.737870098,0.712241375,0.719676516,0.791294618,0.834559874,0.803482405,0.764461306,0.713247715,0.662034124,0.610820532,0.559606941,0.50839335,0.457179758,0.405966167,0.354752576,0.303538984,0.252325393,0.201111802,0.187704348,0.174296895,0.160889441,0.147481988,0.134074535,0.120667081,0.107259628,0.093852174,0.080444721,0.067037267,0.053629814,0.04022236,0.026814907,0.013407453,0.0
1160,Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/10/2024,09/06/2024,OECD,,Not Aligned,,Not Aligned,National Pledges,OECD_Electricity Utilities_01/05/2024,2035;2050,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set targets to reduce its absolute emissions. To calculate the company’s targeted absolute emissions reduction on an intensity basis, TPI assumes that the company’s electricity generation grows according to the regional electricity generation growth rate projected in the IEA’s 2023 World Energy Outlook’s Stated Policies Scenario (STEPS). TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,0.737870098,0.712241375,0.719676516,0.791294618,0.834559874,0.803482405,0.751298335,0.699114265,0.646930195,0.594746125,0.542562055,0.490377985,0.438193916,0.386009846,0.333825776,0.281641706,0.229457636,0.177273566,0.165455328,0.153637091,0.141818853,0.130000615,0.118182377,0.10636414,0.094545902,0.082727664,0.070909426,0.059091189,0.047272951,0.035454713,0.023636475,0.011818238,0.0
1160,Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/11/2023,04/07/2023,OECD,Not Aligned,,,Not Aligned,Not Aligned,OECD_Electricity Utilities_01/04/2022,2035,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set targets to reduce its absolute emissions. To calculate the company’s targeted absolute emissions reduction on an intensity basis, TPI assumes that the company’s electricity generation grows according to the regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS). TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,0.737870098,0.712241375,0.72,0.686466667,0.652933333,0.6194,0.585866667,0.552333333,0.5188,0.485266667,0.451733333,0.4182,0.384666667,0.351133333,0.3176,0.284066667,0.250533333,0.217,,,,,,,,,,,,,,,
1160,Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/09/2022,22/07/2022,OECD,Not Aligned,,,Not Aligned,Not Aligned,OECD_Electricity Utilities_01/04/2022,,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,0.74,0.71,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/11/2021,05/08/2021,OECD,No or unsuitable disclosure,,,No or unsuitable disclosure,No or unsuitable disclosure,OECD_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/09/2025,01/08/2025,non-OECD,,,Not Assessed,Not Assessed,Not Assessed,non-OECD_Electricity Utilities_01/05/2024,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector; hence, the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/10/2024,06/08/2024,non-OECD,,,,Not Assessed,Not Assessed,non-OECD_Electricity Utilities_01/05/2024,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/11/2023,04/07/2023,non-OECD,Not Assessed,,,Not Assessed,Not Assessed,non-OECD_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/09/2022,22/07/2022,non-OECD,Not Assessed,,,Not Assessed,Not Assessed,non-OECD_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company's activities lie outside the scope of TPI's Carbon Performance assessment of this sector, hence the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/11/2021,05/08/2021,non-OECD,Not Assessed,,,Not Assessed,Not Assessed,non-OECD_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,Public Service Enterprise Group,United States of America,USA,Electricity Utilities,No,medium,US7445731067,2707677,01/09/2025,01/08/2025,North-America,,,1.5 Degrees,1.5 Degrees,1.5 Degrees,North-America_Electricity Utilities_01/05/2024,2030,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,0.230425198,0.212735075,0.224074897,0.217271004,0.164654226,0.171911713,0.038101804,0.000181437,0.000155518,0.000129598,0.000103678,7.78e-05,5.18e-05,2.59e-05,0.0,,,,,,,,,,,,,,,,,,,,
1164,Public Service Enterprise Group,United States of America,USA,Electricity Utilities,No,medium,US7445731067,2707677,01/10/2024,06/08/2024,North-America,,,,1.5 Degrees,1.5 Degrees,North-America_Electricity Utilities_01/05/2024,2030,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,0.23,0.21,0.22,0.22,0.16,0.17,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1164,Public Service Enterprise Group,United States of America,USA,Electricity Utilities,No,medium,US7445731067,2707677,01/11/2023,04/07/2023,North-America,1.5 Degrees,,,1.5 Degrees,1.5 Degrees,North-America_Electricity Utilities_01/04/2022,2030,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,0.230425198,0.212735075,0.224074897,0.217271004,0.164654226,0.171911713,0.038101804,0.033339079,0.028576353,0.023813628,0.019050902,0.014288177,0.009525451,0.004762726,0.0,,,,,,,,,,,,,,,,,,,,
1164,Public Service Enterprise Group,United States of America,USA,Electricity Utilities,No,medium,US7445731067,2707677,01/09/2022,22/07/2022,North-America,1.5 Degrees,,,1.5 Degrees,1.5 Degrees,North-America_Electricity Utilities_01/04/2022,2030,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company's Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,0.23,0.21,0.22,0.22,0.16,0.15,0.13,0.12,0.1,0.08,0.07,0.05,0.03,0.02,0.0,,,,,,,,,,,,,,,,,,,,
1164,Public Service Enterprise Group,United States of America,USA,Electricity Utilities,No,medium,US7445731067,2707677,01/11/2021,05/08/2021,North-America,1.5 Degrees,,,1.5 Degrees,1.5 Degrees,North-America_Electricity Utilities_01/04/2022,2030,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,,,,0.230425198,0.212735075,0.224074897,0.217271004,0.197519094,0.177767185,0.158015275,0.138263366,0.118511457,0.098759547,0.079007638,0.059255728,0.039503819,0.019751909,0.0,,,,,,,,,,,,,,,,,,,,
1174,RWE,Germany,DEU,Electricity Utilities,Yes,large,DE0007037129;DE0007037145,4768962;4769147,01/10/2025,23/06/2025,Europe,,,Not Aligned,Not Aligned,Below 2 Degrees,Europe_Electricity Utilities_01/05/2024,2030;2040,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.759853346,0.751800288,0.715023474,0.71263304,0.677322677,0.684,0.598563969,0.497167139,0.540422886,0.529356991,0.462602447,0.446515222,0.397681607,0.348847991,0.300014375,0.251180759,0.202347143,0.153513527,0.138162175,0.122810822,0.107459469,0.092108116,0.076756764,0.061405411,0.046054058,0.030702705,0.015351353,0.0,,,,,,,,,,
1174,RWE,Germany,DEU,Electricity Utilities,Yes,large,DE0007037129;DE0007037145,4768962;4769147,01/10/2024,09/06/2024,Europe,,Not Aligned,,Not Aligned,Below 2 Degrees,Europe_Electricity Utilities_01/05/2024,2030;2040,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.759853346,0.751800288,0.715023474,0.71263304,0.677322677,0.684,0.598563969,0.497167139,0.540422886,0.529356991,0.462602447,0.420810806,0.379019164,0.337227522,0.295435881,0.253644239,0.211852597,0.170060956,0.15305486,0.136048765,0.119042669,0.102036573,0.085030478,0.068024382,0.051018287,0.034012191,0.017006096,0.0,,,,,,,,,,
1174,RWE,Germany,DEU,Electricity Utilities,Yes,large,DE0007037129;DE0007037145,4768962;4769147,01/11/2023,04/07/2023,Europe,Not Aligned,,,Not Aligned,Below 2 Degrees,Europe_Electricity Utilities_01/04/2022,2025;2030;2040,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance.  When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.759853346,0.751800288,0.715023474,0.71263304,0.677322677,0.684,0.598563969,0.497167139,0.540422886,0.571450438,0.523661784,0.475873129,0.428084475,0.401109289,0.374134103,0.347158917,0.32018373,0.293208544,0.26388769,0.234566836,0.205245981,0.175925127,0.146604272,0.117283418,0.087962563,0.058641709,0.029320854,0.0,,,,,,,,,,
1174,RWE,Germany,DEU,Electricity Utilities,Yes,large,DE0007037129;DE0007037145,4768962;4769147,01/09/2022,22/07/2022,Europe,Not Aligned,"",,Not Aligned,Below 2 Degrees,Europe_Electricity Utilities_01/04/2022,2025;2030;2040,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in calculate this company's Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.75,0.72,0.71,0.68,0.68,0.59,0.5,0.54,0.51,0.48,0.46,0.43,0.4,0.37,0.35,0.32,0.29,0.26,0.23,0.21,0.18,0.15,0.12,0.09,0.06,0.03,0.0,,,,,,,,,,
1174,RWE,Germany,DEU,Electricity Utilities,Yes,large,DE0007037129;DE0007037145,4768962;4769147,01/11/2021,05/08/2021,Europe,Not Aligned,,,Not Aligned,Below 2 Degrees,Europe_Electricity Utilities_01/04/2022,2030;2040,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in calculate this company’s Carbon Performance.,0.751,0.745,0.715,0.713,0.677,0.684,0.599,0.47,0.452320854,0.434641709,0.416962563,0.399283418,0.381604272,0.363925127,0.346245981,0.328566836,0.31088769,0.293208544,0.26388769,0.234566836,0.205245981,0.175925127,0.146604272,0.117283418,0.087962563,0.058641709,0.029320854,0.0,,,,,,,,,,
1166,Red Electrica,Spain,ESP,Electricity Utilities,No,medium,ES0173093024,BD6FXN3,01/09/2025,01/08/2025,Europe,,,Not Assessed,Not Assessed,Not Assessed,Europe_Electricity Utilities_01/05/2024,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector; hence, the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,Red Electrica,Spain,ESP,Electricity Utilities,No,medium,ES0173093024,BD6FXN3,01/10/2024,06/08/2024,Europe,,,,Not Assessed,Not Assessed,Europe_Electricity Utilities_01/05/2024,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed.  When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,Red Electrica,Spain,ESP,Electricity Utilities,No,medium,ES0173093024,BD6FXN3,01/11/2023,04/07/2023,Europe,Not Assessed,,,Not Assessed,Not Assessed,Europe_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,Red Electrica,Spain,ESP,Electricity Utilities,No,medium,ES0173093024,BD6FXN3,01/09/2022,22/07/2022,Europe,Not Assessed,,,Not Assessed,Not Assessed,Europe_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company's activities lie outside the scope of TPI's Carbon Performance assessment of this sector, hence the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,Red Electrica,Spain,ESP,Electricity Utilities,No,medium,ES0173093024,BD6FXN3,01/11/2021,05/08/2021,Europe,Not Assessed,,,Not Assessed,Not Assessed,Europe_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/10/2025,23/06/2025,Europe,,,1.5 Degrees,Below 2 Degrees,Below 2 Degrees,Europe_Electricity Utilities_01/05/2024,2030;2040,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.576,0.474,0.397,0.302,0.305,0.284,0.29,0.256,0.259,0.254,0.205,0.184485714,0.163971429,0.143457143,0.122942857,0.102428571,0.081914286,0.0614,0.05526,0.04912,0.04298,0.03684,0.0307,0.02456,0.01842,0.01228,0.00614,0.0,,,,,,,,,,
1193,SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/10/2024,09/06/2024,Europe,,Below 2 Degrees,,Below 2 Degrees,Below 2 Degrees,Europe_Electricity Utilities_01/05/2024,2030;2040,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.576,0.474,0.397,0.302,0.305,0.284,0.29,0.256,0.259,0.254,0.229925,0.20585,0.181775,0.1577,0.133625,0.10955,0.085475,0.0614,0.05526,0.04912,0.04298,0.03684,0.0307,0.02456,0.01842,0.01228,0.00614,0.0,,,,,,,,,,
1193,SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/11/2023,04/07/2023,Europe,National Pledges,,,Below 2 Degrees,Below 2 Degrees,Europe_Electricity Utilities_01/04/2022,2030;2040,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance.  When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.576,0.474,0.397,0.302,0.305,0.284,0.29,0.256,0.259,0.237044444,0.215088889,0.193133333,0.171177778,0.149222222,0.127266667,0.105311111,0.083355556,0.0614,0.05526,0.04912,0.04298,0.03684,0.0307,0.02456,0.01842,0.01228,0.00614,0.0,,,,,,,,,,
1193,SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/09/2022,22/07/2022,Europe,National Pledges,,,Below 2 Degrees,Below 2 Degrees,Europe_Electricity Utilities_01/04/2022,2030;2040,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in calculate this company's Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.47,0.4,0.3,0.31,0.28,0.29,0.26,0.24,0.22,0.2,0.18,0.16,0.14,0.12,0.1,0.08,0.06,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.0,,,,,,,,,,
1193,SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/11/2021,05/08/2021,Europe,Not Aligned,,,National Pledges,National Pledges,Europe_Electricity Utilities_01/04/2022,2030;2050,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in calculate this company’s Carbon Performance.,0.576,0.474,0.397,0.302,0.305,0.284,0.288,0.255,0.2417,0.2284,0.2151,0.2018,0.1885,0.1752,0.1619,0.1486,0.1353,0.122,0.1159,0.1098,0.1037,0.0976,0.0915,0.0854,0.0793,0.0732,0.0671,0.061,0.0549,0.0488,0.0427,0.0366,0.0305,0.0244,0.0183,0.0122,0.0061,0.0
1626,Saudi Electricity,Saudi Arabia,SAU,Electricity Utilities,No,large,SA0007879550,B132NM2,01/09/2025,01/08/2025,non-OECD,,,Not Aligned,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/05/2024,,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,0.705319063,0.667443841,0.638797524,0.651208192,0.649871815,0.664806768,0.673948129,0.662133404,0.613827879,,,,,,,,,,,,,,,,,,,,,,,,,,
