company,year,metric,value,unit,source,source_detail,extraction_method,reliability,comparability,certainty,is_default,quality_flag,notes
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2021,emissions_mt_co2,0.177,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2022,production_mt,0.604,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2022,emissions_mt_co2,0.163,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2023,production_mt,0.656,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2023,emissions_mt_co2,0.177,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2024,production_mt,0.656,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2024,emissions_mt_co2,0.177,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2025,production_mt,0.566,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhengzhou YONGTONG SPECIAL Steel Co Ltd,2025,emissions_mt_co2,0.153,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2021,production_mt,0.587,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2021,emissions_mt_co2,0.158,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2022,production_mt,0.565,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2022,emissions_mt_co2,0.152,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2023,production_mt,0.573,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2023,emissions_mt_co2,0.155,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2024,production_mt,0.552,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2024,emissions_mt_co2,0.149,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2025,production_mt,0.456,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhenshi Group EASTERN SPECIAL Steel Co Ltd,2025,emissions_mt_co2,0.123,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zhongpu (Handan) Iron and Steel Co Ltd,2021,production_mt,1.168,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2021,emissions_mt_co2,2.219,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2022,production_mt,1.023,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2022,emissions_mt_co2,1.944,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2023,production_mt,1.024,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2023,emissions_mt_co2,1.945,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2024,production_mt,1.068,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2024,emissions_mt_co2,2.029,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2025,production_mt,0.763,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongpu (Handan) Iron and Steel Co Ltd,2025,emissions_mt_co2,1.451,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2021,production_mt,4.132,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2021,emissions_mt_co2,7.851,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2022,production_mt,4.482,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2022,emissions_mt_co2,8.517,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2023,production_mt,4.17,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2023,emissions_mt_co2,7.922,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2024,production_mt,4.257,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2024,emissions_mt_co2,8.089,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2025,production_mt,3.9,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhongxin Iron and Steel Group Co Ltd,2025,emissions_mt_co2,7.409,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2021,production_mt,2.283,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2021,emissions_mt_co2,4.338,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2022,production_mt,1.979,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2022,emissions_mt_co2,3.761,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2023,production_mt,2.268,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2023,emissions_mt_co2,4.309,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2024,production_mt,2.651,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2024,emissions_mt_co2,5.036,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2025,production_mt,1.863,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2025,emissions_mt_co2,3.54,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2021,production_mt,0.57,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2021,emissions_mt_co2,1.082,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2022,production_mt,0.58,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2022,emissions_mt_co2,1.102,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2023,production_mt,0.57,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2023,emissions_mt_co2,1.082,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2024,production_mt,0.57,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2024,emissions_mt_co2,1.082,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2025,production_mt,0.479,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zibo Qilin Fushan Steel Co Ltd,2025,emissions_mt_co2,0.91,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Zunyi Changling Special Steel Co Ltd,2021,production_mt,0.519,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2021,emissions_mt_co2,0.14,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2022,production_mt,0.567,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2022,emissions_mt_co2,0.153,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2023,production_mt,0.478,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2023,emissions_mt_co2,0.129,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2024,production_mt,0.532,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2024,emissions_mt_co2,0.144,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2025,production_mt,0.341,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi Changling Special Steel Co Ltd,2025,emissions_mt_co2,0.092,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2021,production_mt,0.542,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2021,emissions_mt_co2,0.146,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2022,production_mt,0.593,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2022,emissions_mt_co2,0.16,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2023,production_mt,0.5,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2023,emissions_mt_co2,0.135,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2024,production_mt,0.556,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2024,emissions_mt_co2,0.15,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2025,production_mt,0.356,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Zunyi County Fuxin Iron & Steel Product Co Ltd,2025,emissions_mt_co2,0.096,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
natural person(s),2021,production_mt,0.981,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
natural person(s),2021,emissions_mt_co2,1.864,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
natural person(s),2022,production_mt,1.008,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
natural person(s),2022,emissions_mt_co2,1.914,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
natural person(s),2023,production_mt,1.047,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
natural person(s),2023,emissions_mt_co2,1.99,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
natural person(s),2024,production_mt,0.99,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
natural person(s),2024,emissions_mt_co2,1.88,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
natural person(s),2025,production_mt,0.835,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
natural person(s),2025,emissions_mt_co2,1.587,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
voestalpine,2021,production_mt,6.533,Mt,climate_trace,"2 facilities, 2 entities",satellite_model,0.55,0.8,0.7999999999999999,False,,Facility types: BF/BOF
voestalpine,2021,emissions_mt_co2,12.413,Mt CO2e,climate_trace,"2 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7999999999999999,False,,Facility types: BF/BOF
voestalpine,2022,production_mt,6.637,Mt,climate_trace,"2 facilities, 2 entities",satellite_model,0.55,0.8,0.7999999999999999,False,,Facility types: BF/BOF
voestalpine,2022,emissions_mt_co2,12.61,Mt CO2e,climate_trace,"2 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7999999999999999,False,,Facility types: BF/BOF
voestalpine,2023,production_mt,6.607,Mt,climate_trace,"2 facilities, 2 entities",satellite_model,0.6,0.8,0.82,False,,Facility types: BF/BOF
voestalpine,2023,emissions_mt_co2,12.552,Mt CO2e,climate_trace,"2 facilities, intensity=1.90",satellite_model,0.6,0.8,0.82,False,,Facility types: BF/BOF
voestalpine,2024,production_mt,6.55,Mt,climate_trace,"2 facilities, 2 entities",satellite_model,0.6,0.8,0.82,False,,Facility types: BF/BOF
voestalpine,2024,emissions_mt_co2,12.444,Mt CO2e,climate_trace,"2 facilities, intensity=1.90",satellite_model,0.6,0.8,0.82,False,,Facility types: BF/BOF
voestalpine,2025,production_mt,5.581,Mt,climate_trace,"2 facilities, 2 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
voestalpine,2025,emissions_mt_co2,10.603,Mt CO2e,climate_trace,"2 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Çebitaş Demir Çelik Endüstrisi AŞ,2021,production_mt,0.686,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2021,emissions_mt_co2,0.185,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2022,production_mt,0.574,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2022,emissions_mt_co2,0.155,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2023,production_mt,0.511,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2023,emissions_mt_co2,0.138,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2024,production_mt,0.548,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2024,emissions_mt_co2,0.148,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2025,production_mt,0.469,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çebitaş Demir Çelik Endüstrisi AŞ,2025,emissions_mt_co2,0.127,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2021,production_mt,2.554,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2021,emissions_mt_co2,0.533,Mt CO2e,climate_trace,"1 facilities, intensity=0.21",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2022,production_mt,2.135,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2022,emissions_mt_co2,0.446,Mt CO2e,climate_trace,"1 facilities, intensity=0.21",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2023,production_mt,2.294,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2023,emissions_mt_co2,0.479,Mt CO2e,climate_trace,"1 facilities, intensity=0.21",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2024,production_mt,2.866,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2024,emissions_mt_co2,0.598,Mt CO2e,climate_trace,"1 facilities, intensity=0.21",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2025,production_mt,2.454,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Çolakoğlu Metalürji AŞ,2025,emissions_mt_co2,0.512,Mt CO2e,climate_trace,"1 facilities, intensity=0.21",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ArcelorMittal,2014,production_mt,93.1,Mt,apa,"43 plants, UR=0.84, wEF=1.594",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
ArcelorMittal,2014,emissions_mt_co2,148.387,Mt CO2,apa,"43 plants, UR=0.84, wEF=1.594",asset_level_model,0.5,0.95,0.77,True,,"APA: 93.1 Mt production from curated_reports, capacity=111.4 Mt"
ArcelorMittal,2015,production_mt,92.5,Mt,apa,"43 plants, UR=0.83, wEF=1.588",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
ArcelorMittal,2015,emissions_mt_co2,146.845,Mt CO2,apa,"43 plants, UR=0.83, wEF=1.588",asset_level_model,0.5,0.95,0.77,True,,"APA: 92.5 Mt production from curated_reports, capacity=111.4 Mt"
ArcelorMittal,2016,production_mt,90.8,Mt,apa,"44 plants, UR=0.79, wEF=1.593",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
ArcelorMittal,2016,emissions_mt_co2,144.652,Mt CO2,apa,"44 plants, UR=0.79, wEF=1.593",asset_level_model,0.5,0.95,0.77,True,,"APA: 90.8 Mt production from curated_reports, capacity=114.4 Mt"
ArcelorMittal,2017,production_mt,93.1,Mt,apa,"44 plants, UR=0.81, wEF=1.587",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
ArcelorMittal,2017,emissions_mt_co2,147.726,Mt CO2,apa,"44 plants, UR=0.81, wEF=1.587",asset_level_model,0.5,0.95,0.77,True,,"APA: 93.1 Mt production from curated_reports, capacity=114.4 Mt"
ArcelorMittal,2018,production_mt,92.5,Mt,apa,"44 plants, UR=0.81, wEF=1.580",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
ArcelorMittal,2018,emissions_mt_co2,146.191,Mt CO2,apa,"44 plants, UR=0.81, wEF=1.580",asset_level_model,0.5,0.95,0.77,True,,"APA: 92.5 Mt production from curated_reports, capacity=114.4 Mt"
ArcelorMittal,2019,production_mt,89.8,Mt,apa,"44 plants, UR=0.79, wEF=1.574",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
ArcelorMittal,2019,emissions_mt_co2,141.36,Mt CO2,apa,"44 plants, UR=0.79, wEF=1.574",asset_level_model,0.5,0.95,0.77,True,,"APA: 89.8 Mt production from curated_reports, capacity=114.4 Mt"
ArcelorMittal,2020,production_mt,71.527,Mt,apa,"44 plants, UR=0.63, wEF=1.568",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
ArcelorMittal,2020,emissions_mt_co2,112.149,Mt CO2,apa,"44 plants, UR=0.63, wEF=1.568",asset_level_model,0.55,0.95,0.79,True,,"APA: 71.5 Mt production from bau_reported, capacity=114.4 Mt"
ArcelorMittal,2021,production_mt,69.061,Mt,apa,"44 plants, UR=0.60, wEF=1.562",asset_level_model,0.45,0.95,0.85,True,,Production from bau_reported
ArcelorMittal,2021,emissions_mt_co2,107.854,Mt CO2,apa,"44 plants, UR=0.60, wEF=1.562",asset_level_model,0.55,0.95,0.89,True,,"APA: 69.1 Mt production from bau_reported, capacity=114.4 Mt"
ArcelorMittal,2022,production_mt,59.001,Mt,apa,"44 plants, UR=0.52, wEF=1.489",asset_level_model,0.45,0.95,0.85,True,,Production from bau_reported
ArcelorMittal,2022,emissions_mt_co2,87.843,Mt CO2,apa,"44 plants, UR=0.52, wEF=1.489",asset_level_model,0.55,0.95,0.89,True,,"APA: 59.0 Mt production from bau_reported, capacity=114.4 Mt"
ArcelorMittal,2023,production_mt,58.067,Mt,apa,"44 plants, UR=0.51, wEF=1.481",asset_level_model,0.5,0.95,0.87,True,,Production from bau_reported
ArcelorMittal,2023,emissions_mt_co2,85.972,Mt CO2,apa,"44 plants, UR=0.51, wEF=1.481",asset_level_model,0.6,0.95,0.91,True,,"APA: 58.1 Mt production from bau_reported, capacity=114.4 Mt"
ArcelorMittal,2024,production_mt,57.9,Mt,apa,"44 plants, UR=0.51, wEF=1.616",asset_level_model,0.5,0.95,0.87,True,,Production from curated_reports
ArcelorMittal,2024,emissions_mt_co2,93.554,Mt CO2,apa,"44 plants, UR=0.51, wEF=1.616",asset_level_model,0.6,0.95,0.91,True,,"APA: 57.9 Mt production from curated_reports, capacity=114.4 Mt"
Baoshan Iron & Steel,2014,production_mt,27.944,Mt,apa,"14 plants, UR=0.36, wEF=1.791",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Baoshan Iron & Steel,2014,emissions_mt_co2,50.037,Mt CO2,apa,"14 plants, UR=0.36, wEF=1.791",asset_level_model,0.5,0.95,0.77,True,,"APA: 27.9 Mt production from capacity_estimate, capacity=77.2 Mt"
Baoshan Iron & Steel,2015,production_mt,27.944,Mt,apa,"14 plants, UR=0.36, wEF=1.782",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Baoshan Iron & Steel,2015,emissions_mt_co2,49.787,Mt CO2,apa,"14 plants, UR=0.36, wEF=1.782",asset_level_model,0.5,0.95,0.77,True,,"APA: 27.9 Mt production from capacity_estimate, capacity=77.2 Mt"
Baoshan Iron & Steel,2016,production_mt,27.944,Mt,apa,"14 plants, UR=0.36, wEF=1.773",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Baoshan Iron & Steel,2016,emissions_mt_co2,49.538,Mt CO2,apa,"14 plants, UR=0.36, wEF=1.773",asset_level_model,0.5,0.95,0.77,True,,"APA: 27.9 Mt production from capacity_estimate, capacity=77.2 Mt"
Baoshan Iron & Steel,2017,production_mt,27.944,Mt,apa,"14 plants, UR=0.36, wEF=1.764",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
